Date,Open,High,Low,Close,Adj Close,Volume
2020-04-29,343.000000,356.000000,343.000000,354.000000,342.824524,3653489
2020-04-30,359.950012,361.399994,349.850006,351.600006,340.500305,4760235
2020-05-04,340.000000,347.200012,333.000000,334.950012,324.375946,3385449
2020-05-05,339.000000,342.899994,327.850006,329.500000,319.097961,2833246
2020-05-06,331.450012,341.200012,325.649994,335.549988,324.957001,3642687
2020-05-07,335.950012,344.600006,328.799988,341.299988,330.525452,3605449
2020-05-08,347.000000,355.500000,344.100006,348.750000,337.740295,3247800
2020-05-11,353.850006,365.000000,349.049988,355.000000,343.792938,4792044
2020-05-12,354.450012,363.299988,346.649994,358.700012,347.376190,3257800
2020-05-13,375.000000,375.000000,348.500000,356.350006,345.100372,8536848
2020-05-14,350.000000,364.500000,350.000000,362.799988,351.346710,5120801
2020-05-15,353.100006,367.750000,349.100006,352.200012,341.081360,9452893
2020-05-18,351.200012,355.799988,343.399994,347.100006,336.142334,4181440
2020-05-19,350.899994,363.000000,349.250000,358.049988,346.746643,5696557
2020-05-20,359.600006,363.799988,356.549988,360.750000,349.361450,3489683
2020-05-21,363.899994,366.399994,355.299988,360.299988,348.925659,3883173
2020-05-22,361.549988,366.950012,356.200012,362.450012,351.007782,3956328
2020-05-26,366.799988,376.450012,360.000000,371.950012,360.207916,7728662
2020-05-27,374.600006,375.700012,362.200012,368.549988,356.915161,3384187
2020-05-28,367.950012,373.399994,366.000000,371.149994,359.433105,3390919
2020-05-29,370.549988,382.799988,357.350006,366.899994,355.317322,63551245
2020-06-01,368.500000,369.399994,359.500000,362.850006,351.395142,9637108
2020-06-02,362.850006,370.000000,361.299988,367.450012,355.849976,2638814
2020-06-03,372.000000,372.000000,364.549988,366.649994,355.075165,4027578
2020-06-04,369.500000,383.500000,366.000000,381.500000,369.456390,4535651
2020-06-05,384.000000,387.799988,377.000000,379.750000,367.761658,3140410
2020-06-08,384.000000,385.950012,377.549988,379.450012,367.471130,1565959
2020-06-09,382.000000,388.850006,379.500000,384.250000,372.119598,2635455
2020-06-10,385.950012,393.950012,380.200012,384.649994,372.506958,3409451
2020-06-11,386.000000,386.500000,374.399994,375.799988,363.936340,2855842
2020-06-12,365.100006,373.049988,365.100006,371.000000,359.287903,3179703
2020-06-15,371.500000,379.950012,366.399994,370.000000,358.319458,2293579
2020-06-16,376.000000,377.950012,360.250000,369.049988,357.399414,2343185
2020-06-17,366.000000,373.250000,366.000000,369.600006,357.932068,2556896
2020-06-18,367.799988,374.000000,365.000000,372.149994,363.053711,1929487
2020-06-19,373.850006,383.000000,373.350006,377.299988,368.077820,4249130
2020-06-22,383.000000,385.149994,377.600006,381.100006,371.784973,2623125
2020-06-23,383.899994,391.899994,382.000000,390.850006,381.296692,3834436
2020-06-24,391.899994,394.899994,379.350006,383.100006,373.736115,3889495
2020-06-25,380.000000,389.399994,377.600006,384.000000,374.614105,1961912
2020-06-26,387.100006,388.950012,382.500000,385.649994,376.223755,1759164
2020-06-29,387.049988,392.299988,382.149994,386.549988,377.101776,2764272
2020-06-30,388.000000,391.799988,385.899994,387.450012,377.979767,1860920
2020-07-01,385.000000,388.500000,380.500000,384.500000,375.101837,1611560
2020-07-02,385.000000,395.000000,384.549988,390.799988,381.247864,2607208
2020-07-03,395.000000,402.299988,392.649994,396.450012,386.759796,3223088
2020-07-06,400.049988,408.450012,397.299988,405.700012,395.783722,4073356
2020-07-07,408.399994,414.399994,403.700012,412.700012,402.612610,4087677
2020-07-08,416.149994,436.299988,414.850006,432.399994,421.831085,6978394
2020-07-09,433.049988,437.299988,428.850006,433.350006,422.757874,2808348
2020-07-10,429.549988,437.750000,428.649994,430.100006,419.587311,3765369
2020-07-13,430.100006,433.549988,422.000000,424.450012,414.075409,2552387
2020-07-14,420.000000,426.450012,417.500000,419.350006,409.100067,3232206
2020-07-15,422.850006,423.100006,411.350006,413.049988,402.954010,2076567
2020-07-16,415.399994,415.799988,407.149994,410.299988,400.271240,2027078
2020-07-17,411.399994,424.500000,411.000000,423.000000,412.660828,2740774
2020-07-20,426.700012,426.700012,417.950012,423.100006,412.758423,1680893
2020-07-21,424.000000,424.750000,408.399994,409.450012,399.442047,2752464
2020-07-22,410.000000,417.399994,404.000000,407.000000,397.051910,2619808
2020-07-23,409.600006,412.350006,402.700012,404.399994,394.515503,2992496
2020-07-24,404.700012,415.000000,402.350006,408.450012,398.466492,3124083
2020-07-27,408.450012,414.000000,404.299988,408.450012,398.466492,3132821
2020-07-28,409.950012,416.399994,409.000000,413.049988,402.954010,3500423
2020-07-29,417.000000,429.899994,417.000000,427.700012,417.245972,5938179
2020-07-30,430.399994,432.000000,421.549988,424.899994,414.514404,1866344
2020-07-31,425.000000,434.000000,425.000000,428.049988,417.587402,3115208
2020-08-03,428.950012,440.000000,427.700012,434.100006,423.489532,2917293
2020-08-04,439.399994,452.299988,436.000000,449.750000,438.756989,6816080
2020-08-05,465.000000,471.799988,440.299988,447.600006,436.659576,20178067
2020-08-06,450.000000,489.000000,449.049988,484.750000,472.901489,15882211
2020-08-07,487.600006,529.950012,482.700012,518.599976,505.924103,30560068
2020-08-10,520.950012,526.000000,510.700012,520.299988,507.582581,6832824
2020-08-11,524.500000,527.900024,514.299988,515.900024,503.290161,4690222
2020-08-12,515.200012,522.000000,509.149994,517.549988,504.899780,3883832
2020-08-13,520.000000,543.000000,518.549988,539.049988,525.874268,7877135
2020-08-14,541.950012,544.500000,530.549988,537.500000,524.362183,5921905
2020-08-17,541.150024,548.000000,538.299988,543.750000,530.459412,5044171
2020-08-18,545.549988,553.400024,542.500000,545.750000,532.410522,3328153
2020-08-19,547.450012,551.099976,542.349976,548.200012,534.800659,3597622
2020-08-20,541.400024,553.200012,540.049988,549.250000,535.824951,4812366
2020-08-21,553.000000,556.950012,544.150024,545.799988,532.459351,2953395
2020-08-24,546.500000,550.000000,543.549988,545.549988,532.215393,2123227
2020-08-25,547.400024,547.700012,541.250000,545.549988,532.215393,1850446
2020-08-26,544.900024,561.400024,544.700012,549.150024,535.727417,5778027
2020-08-27,552.799988,553.849976,543.500000,544.650024,531.337463,2572048
2020-08-28,547.900024,555.849976,544.000000,547.049988,533.678772,2692860
2020-08-31,549.000000,552.349976,528.200012,532.349976,519.338013,5541983
2020-09-01,526.000000,549.799988,526.000000,548.500000,535.093262,3854978
2020-09-02,552.000000,556.000000,542.099976,549.849976,536.410217,4042692
2020-09-03,548.500000,591.950012,548.500000,578.500000,564.359985,12052237
2020-09-04,568.950012,587.400024,566.599976,569.049988,555.140991,6461042
2020-09-07,570.000000,572.000000,542.000000,545.299988,531.971558,5253648
2020-09-08,547.200012,548.700012,533.650024,538.349976,525.191406,3891628
2020-09-09,534.000000,540.900024,529.150024,534.750000,521.679382,4391991
2020-09-10,538.000000,548.900024,534.150024,546.549988,533.190979,3787048
2020-09-11,549.799988,553.000000,540.950012,548.400024,534.995789,3451466
2020-09-14,552.000000,555.200012,543.400024,546.500000,533.142212,2809233
2020-09-15,547.000000,550.500000,540.500000,542.349976,529.093628,1812894
2020-09-16,541.950012,546.349976,537.549988,542.400024,529.142456,2127916
2020-09-17,542.000000,552.000000,533.150024,548.299988,534.898193,3725291
2020-09-18,551.049988,553.250000,537.299988,540.599976,527.386353,9395417
2020-09-21,540.599976,542.299988,502.000000,507.750000,495.339355,3886296
2020-09-22,504.450012,511.700012,490.399994,504.399994,492.071198,5113511
2020-09-23,506.000000,510.899994,490.000000,493.549988,481.486420,4284285
2020-09-24,489.899994,492.850006,478.000000,488.649994,476.706146,9646972
2020-09-25,498.799988,512.000000,495.299988,509.799988,497.339233,5153385
2020-09-28,514.000000,522.000000,503.549988,517.000000,504.363251,5554154
2020-09-29,519.599976,527.000000,500.100006,503.250000,490.949310,4918324
2020-09-30,507.000000,515.500000,495.549988,499.950012,487.730011,6252142
2020-10-01,508.549988,511.200012,499.100006,509.100006,496.656342,3070361
2020-10-05,513.400024,513.400024,502.100006,503.549988,491.242004,2023148
2020-10-06,507.000000,513.500000,502.850006,505.600006,493.241913,2973460
2020-10-07,507.000000,511.000000,501.600006,505.049988,492.705322,2157212
2020-10-08,506.799988,508.299988,485.000000,488.250000,476.315979,5419695
2020-10-09,490.200012,493.049988,470.049988,471.250000,459.731506,6721697
2020-10-12,474.500000,483.600006,470.350006,474.700012,463.097168,4422520
2020-10-13,473.799988,477.500000,467.049988,468.950012,457.487701,2260650
2020-10-14,468.700012,491.399994,463.549988,489.799988,477.828064,8021621
2020-10-15,493.000000,494.200012,471.000000,474.100006,462.511841,4700083
2020-10-16,478.750000,486.700012,475.049988,477.100006,465.438507,4313466
2020-10-19,481.899994,484.250000,472.049988,475.850006,464.219055,3162037
2020-10-20,476.000000,484.000000,475.149994,477.899994,466.218933,2736592
2020-10-21,479.700012,482.299988,458.950012,465.299988,453.926941,4907120
2020-10-22,465.649994,470.500000,460.450012,466.200012,454.804962,3460945
2020-10-23,469.950012,474.000000,466.200012,472.799988,461.243591,2619194
2020-10-26,474.899994,484.299988,470.149994,476.950012,465.292206,6102517
2020-10-27,478.000000,501.649994,478.000000,498.750000,486.559326,10455291
2020-10-28,501.799988,504.799988,489.549988,492.850006,480.803528,5195173
2020-10-29,488.600006,495.399994,484.299988,492.000000,479.974335,4365903
2020-10-30,494.000000,500.299988,488.899994,492.850006,480.803528,4403196
2020-11-02,494.000000,498.200012,488.299988,493.750000,481.681549,6105178
2020-11-03,497.799988,504.549988,488.299988,489.500000,477.535400,8103580
2020-11-04,491.000000,498.549988,489.000000,492.750000,480.705994,5024804
2020-11-05,497.000000,509.200012,495.850006,506.450012,494.071167,5208756
2020-11-06,507.750000,510.350006,501.450012,504.200012,491.876099,3209659
2020-11-09,511.000000,517.849976,505.500000,509.850006,497.388031,6179187
2020-11-10,511.200012,513.500000,495.000000,498.399994,486.217865,3255303
2020-11-11,499.500000,504.899994,495.000000,503.450012,491.144470,2912596
2020-11-12,505.000000,512.500000,502.200012,508.750000,496.314911,2737879
2020-11-13,509.799988,519.000000,508.200012,513.250000,500.704895,4005435
2020-11-14,517.849976,518.900024,515.000000,516.150024,503.534027,530739
2020-11-17,518.000000,521.849976,513.099976,518.299988,505.631470,2774413
2020-11-18,518.299988,524.000000,514.000000,516.900024,504.265717,3693589
2020-11-19,515.900024,528.000000,512.250000,515.599976,502.997437,3655576
2020-11-20,520.250000,523.799988,515.599976,519.049988,506.363098,2767344
2020-11-23,520.000000,534.900024,519.000000,521.650024,508.899658,5314636
2020-11-24,524.200012,530.700012,521.650024,526.849976,513.972473,4070241
2020-11-25,529.250000,529.400024,508.399994,514.799988,502.217010,2941845
2020-11-26,516.500000,523.599976,505.049988,519.849976,507.143585,3566655
2020-11-27,520.799988,545.299988,520.549988,538.000000,524.849976,18853563
2020-12-01,554.000000,554.000000,525.299988,529.299988,516.362549,5105352
2020-12-02,532.000000,541.799988,530.099976,539.250000,526.069397,3694795
2020-12-03,541.000000,552.900024,540.000000,550.400024,536.946838,3859218
2020-12-04,552.000000,566.900024,549.750000,563.500000,549.726685,4170295
2020-12-07,563.950012,570.000000,561.000000,567.849976,553.970337,3707125
2020-12-08,570.000000,570.000000,558.000000,562.750000,548.994995,2866169
2020-12-09,564.000000,570.000000,560.349976,565.500000,551.677795,2567264
2020-12-10,562.000000,584.700012,560.200012,579.900024,565.725830,4578520
2020-12-11,584.799988,589.349976,570.549988,576.400024,562.311340,3441778
2020-12-14,579.799988,583.000000,572.099976,577.000000,562.896667,2482828
2020-12-15,577.000000,580.650024,566.500000,571.299988,557.335999,3411634
2020-12-16,574.900024,585.200012,573.700012,583.599976,569.335327,3686970
2020-12-17,584.950012,593.400024,575.549988,577.299988,563.189392,3608243
2020-12-18,578.000000,581.900024,567.500000,573.549988,559.531006,5068565
2020-12-21,574.000000,579.950012,553.700012,562.750000,548.994995,4816486
2020-12-22,559.799988,578.049988,551.000000,576.000000,561.921143,3264707
2020-12-23,577.799988,606.849976,573.049988,605.299988,590.504944,7582654
2020-12-24,615.000000,616.099976,597.049988,601.000000,586.310059,5295707
2020-12-28,607.700012,611.950012,599.200012,602.450012,587.724670,2351027
2020-12-29,607.700012,607.700012,593.200012,598.599976,583.968689,2114428
2020-12-30,598.799988,604.000000,590.049988,594.349976,579.822571,2297999
2020-12-31,597.450012,599.750000,587.000000,589.900024,575.481384,2322873
2021-01-01,593.000000,606.799988,591.000000,601.500000,586.797852,3606724
2021-01-04,606.950012,606.950012,597.500000,604.000000,589.236694,2120531
2021-01-05,604.000000,614.299988,601.099976,609.549988,594.651123,3813409
2021-01-06,613.000000,613.799988,595.400024,604.950012,590.163513,2167700
2021-01-07,609.700012,610.299988,598.549988,600.849976,586.163696,2195640
2021-01-08,606.799988,612.500000,602.599976,609.549988,594.651123,3458752
2021-01-11,613.000000,632.799988,609.500000,629.000000,613.625671,6360644
2021-01-12,632.599976,634.900024,620.000000,624.299988,609.040588,4562628
2021-01-13,626.799988,633.000000,611.299988,620.400024,605.235962,3660044
2021-01-14,622.900024,623.000000,608.650024,614.000000,598.992371,3576000
2021-01-15,610.000000,613.500000,595.000000,602.400024,587.675903,4492648
2021-01-18,601.500000,601.500000,581.000000,584.750000,570.457214,3346718
2021-01-19,590.000000,591.000000,577.349976,582.700012,568.457397,5743934
2021-01-20,588.000000,602.700012,583.599976,596.650024,582.066406,6156865
2021-01-21,603.400024,612.750000,590.049988,595.250000,580.700623,4506198
2021-01-22,599.200012,606.900024,582.599976,584.750000,570.457214,4307126
2021-01-25,587.799988,589.849976,570.000000,573.599976,559.579773,2016556
2021-01-27,573.000000,588.549988,566.549988,572.650024,558.653015,3662455
2021-01-28,571.900024,576.000000,561.500000,564.599976,550.799744,4769073
2021-01-29,574.000000,574.000000,554.250000,559.799988,546.117126,3593336
2021-02-01,563.000000,588.750000,554.349976,584.150024,569.871948,4707518
2021-02-02,590.000000,596.400024,567.150024,575.349976,561.286987,5713446
2021-02-03,589.000000,598.000000,571.000000,580.150024,565.969788,10599727
2021-02-04,585.000000,590.000000,577.549988,588.049988,573.676636,3816120
2021-02-05,593.900024,600.000000,589.200012,592.500000,578.017883,5918498
2021-02-08,595.000000,604.799988,594.900024,597.099976,582.505371,3970852
2021-02-09,597.000000,607.500000,594.549988,598.700012,584.066345,3072281
2021-02-10,600.750000,605.950012,597.299988,600.750000,586.066162,2435907
2021-02-11,603.299988,622.000000,598.349976,610.349976,595.431519,7033762
2021-02-12,616.200012,616.200012,603.500000,607.500000,592.651184,3621853
2021-02-15,608.000000,625.500000,607.400024,623.099976,607.869873,3234989
2021-02-16,629.900024,634.950012,617.549988,628.349976,612.991577,6418986
2021-02-17,636.000000,645.700012,624.250000,632.150024,616.698730,8556599
2021-02-18,637.450012,643.400024,621.150024,624.000000,608.747986,4457424
2021-02-19,624.000000,626.099976,610.450012,616.950012,601.870300,3013104
2021-02-22,619.000000,623.549988,612.000000,618.299988,603.187256,3020000
2021-02-23,619.900024,635.000000,616.000000,627.500000,612.162292,4222282
2021-02-24,654.000000,654.000000,615.000000,625.950012,610.650269,10479819
2021-02-25,628.900024,639.150024,624.349976,628.500000,613.137939,4977348
2021-02-26,625.000000,625.900024,604.500000,609.150024,594.260925,5547291
2021-03-01,614.900024,628.500000,609.200012,624.549988,609.284424,2530243
2021-03-02,628.500000,636.000000,622.000000,632.349976,616.893738,3051386
2021-03-03,635.000000,648.000000,633.000000,636.900024,621.332642,3601961
2021-03-04,634.900024,643.849976,628.799988,631.099976,615.674316,2621353
2021-03-05,633.700012,643.500000,618.000000,622.650024,607.430908,2839628
2021-03-08,626.900024,628.200012,615.000000,616.049988,600.992188,1939925
2021-03-09,618.799988,620.900024,602.000000,611.700012,596.748535,3065358
2021-03-10,616.799988,623.650024,615.000000,620.950012,605.772461,2778304
2021-03-12,623.000000,624.799988,613.400024,615.250000,600.211792,1884687
2021-03-15,617.099976,618.799988,602.400024,607.650024,592.797546,2765564
2021-03-16,611.549988,618.000000,608.500000,610.650024,595.724182,2480801
2021-03-17,612.000000,612.400024,600.099976,603.349976,588.602600,2263020
2021-03-18,606.000000,608.200012,587.000000,594.900024,580.359192,3387208
2021-03-19,590.000000,607.650024,577.049988,600.250000,585.578430,4874177
2021-03-22,603.000000,623.049988,596.250000,620.549988,605.382202,3154483
2021-03-23,621.000000,640.000000,620.549988,634.099976,618.601013,4940745
2021-03-24,632.799988,639.150024,624.650024,629.099976,613.723206,2938251
2021-03-25,634.000000,634.200012,611.000000,614.849976,599.821472,2981311
2021-03-26,620.000000,634.950012,615.099976,628.299988,612.942810,3557256
2021-03-30,630.849976,637.599976,617.549988,628.900024,613.528198,19895244
2021-03-31,630.000000,645.700012,630.000000,638.900024,623.283691,4424477
2021-04-01,641.000000,652.950012,640.650024,650.150024,634.258728,3844057
2021-04-05,651.950012,651.950012,639.200012,644.950012,629.185852,3568896
2021-04-06,645.200012,679.000000,638.099976,674.549988,658.062378,7636739
2021-04-07,674.950012,674.950012,659.150024,665.750000,649.477417,3898156
2021-04-08,667.049988,677.200012,666.799988,670.700012,654.306396,2477848
2021-04-09,670.000000,685.000000,665.000000,679.799988,663.183960,2566543
2021-04-12,675.000000,675.599976,650.000000,655.599976,639.575500,4201041
2021-04-13,657.000000,677.900024,656.000000,663.950012,647.721436,3065417
2021-04-15,662.799988,674.000000,647.150024,659.299988,643.185059,3193956
2021-04-16,662.799988,676.549988,660.299988,671.299988,654.891785,2708331
2021-04-19,662.000000,668.799988,651.500000,664.099976,647.867737,2620095
2021-04-20,677.349976,698.000000,666.299988,680.099976,663.476685,8230341
2021-04-22,680.700012,680.700012,663.000000,665.500000,649.233521,3013453
2021-04-23,667.000000,675.700012,661.000000,664.599976,648.355530,2329094
2021-04-26,667.000000,675.000000,662.049988,670.200012,653.818665,1845322
2021-04-27,674.950012,679.900024,668.099976,673.700012,657.233154,2258769
2021-04-28,677.000000,693.000000,675.000000,677.150024,660.598816,3900923
2021-04-29,678.349976,680.450012,666.000000,671.849976,655.428284,3247095
2021-04-30,671.000000,678.000000,665.049988,669.500000,653.135803,2206232
2021-05-03,661.849976,682.500000,661.000000,677.099976,660.550049,1985777
2021-05-04,681.000000,686.299988,641.549988,645.250000,629.478516,7400792
2021-05-05,649.000000,656.000000,640.049988,649.049988,633.185608,3332318
2021-05-06,652.000000,654.950012,638.150024,653.099976,637.136597,4000163
2021-05-07,636.000000,642.000000,614.000000,629.000000,613.625671,14598653
2021-05-10,627.000000,636.950012,621.000000,633.150024,617.674316,5026811
2021-05-11,628.000000,649.900024,625.000000,641.599976,625.917725,4619231
2021-05-12,645.000000,646.700012,631.099976,640.049988,624.405579,3137276
2021-05-14,640.500000,649.500000,638.049988,645.150024,629.380981,2927148
2021-05-17,646.000000,657.400024,640.099976,653.299988,637.331726,2659352
2021-05-18,658.000000,658.000000,648.000000,653.000000,637.039063,2267368
2021-05-19,652.000000,661.000000,650.700012,653.200012,637.234192,3202046
2021-05-20,656.000000,656.000000,640.099976,644.900024,629.137024,2102743
2021-05-21,645.049988,652.500000,644.299988,649.700012,633.819763,1833201
2021-05-24,650.000000,654.700012,638.500000,640.099976,624.454346,2669967
2021-05-25,641.000000,652.000000,641.000000,649.950012,634.063660,2085253
2021-05-26,652.000000,655.000000,640.650024,641.900024,626.210388,2314694
2021-05-27,643.500000,652.000000,641.150024,648.549988,632.697815,3543940
2021-05-28,650.500000,657.700012,646.299988,654.950012,638.941406,2881977
2021-05-31,659.950012,665.000000,650.200012,663.849976,647.623840,3417033
2021-06-01,665.799988,667.250000,656.799988,665.799988,649.526184,2355484
2021-06-02,665.500000,674.750000,660.150024,673.549988,657.086731,3021421
2021-06-03,676.000000,683.000000,673.250000,680.000000,663.379150,2485855
2021-06-04,680.849976,689.950012,675.000000,686.950012,670.159241,2398771
2021-06-07,690.000000,707.000000,687.299988,699.950012,682.841553,3511853
2021-06-08,705.150024,715.400024,701.599976,710.450012,693.084839,3981598
2021-06-09,712.299988,714.849976,700.750000,702.849976,685.670593,3039558
2021-06-10,704.299988,718.750000,704.000000,707.700012,694.403442,2571253
2021-06-11,714.150024,717.349976,709.500000,715.400024,701.958740,2171601
2021-06-14,715.400024,717.000000,702.599976,714.750000,701.320923,1798953
2021-06-15,718.000000,724.099976,715.400024,719.500000,705.981689,2387652
2021-06-16,724.000000,737.750000,721.000000,735.900024,722.073608,4134529
2021-06-17,730.549988,747.299988,724.849976,745.000000,731.002625,4167585
2021-06-18,746.000000,747.450012,732.099976,739.799988,725.900330,3762934
2021-06-21,729.000000,743.950012,727.849976,742.549988,728.598572,1594856
2021-06-22,748.000000,758.750000,742.349976,756.700012,742.482788,3346784
2021-06-23,760.000000,765.000000,751.849976,757.849976,743.611145,2952360
2021-06-24,762.000000,763.799988,754.000000,757.450012,743.218689,1668843
2021-06-25,755.000000,763.450012,753.500000,757.599976,743.365845,1588289
2021-06-28,762.000000,769.700012,759.000000,765.650024,751.264648,1486902
2021-06-29,766.400024,771.900024,755.849976,758.049988,743.807373,1506378
2021-06-30,765.000000,768.349976,749.400024,754.400024,740.226013,1733070
2021-07-01,755.799988,760.000000,750.000000,756.049988,741.844971,1914434
2021-07-02,757.900024,768.799988,753.200012,763.599976,749.253113,1916135
2021-07-05,770.450012,771.500000,765.000000,766.299988,751.902405,1020895
2021-07-06,768.000000,769.000000,758.000000,762.599976,748.271912,1411602
2021-07-07,759.000000,766.049988,751.250000,763.049988,748.713501,2104914
2021-07-08,762.950012,766.000000,757.000000,763.299988,748.958801,1540033
2021-07-09,763.000000,772.750000,759.700012,765.950012,751.558960,1151792
2021-07-12,771.000000,786.849976,769.099976,775.900024,761.322083,2992685
2021-07-13,780.900024,780.900024,766.700012,772.849976,758.329346,1500414
2021-07-14,773.599976,776.700012,763.400024,768.200012,753.766724,1094262
2021-07-15,769.000000,774.599976,763.500000,772.349976,757.838745,965602
2021-07-16,772.349976,774.950012,761.400024,763.000000,748.664368,980383
2021-07-19,761.000000,770.000000,758.549988,765.549988,751.166504,1695546
2021-07-20,762.000000,768.000000,747.000000,757.099976,742.875244,2195159
2021-07-22,763.500000,765.900024,755.099976,764.200012,749.841858,1464419
2021-07-23,767.150024,777.000000,766.000000,775.150024,760.586182,2021122
2021-07-26,780.250000,786.000000,770.799988,776.349976,761.763611,2154261
2021-07-27,780.400024,788.150024,764.000000,769.750000,755.287598,2001824
2021-07-28,768.950012,770.000000,739.200012,754.900024,740.716614,3112462
2021-07-29,755.000000,759.900024,748.500000,751.200012,737.086121,1742057
2021-07-30,752.000000,762.000000,745.200012,756.250000,742.041199,1613176
2021-08-02,763.000000,771.000000,756.599976,759.549988,745.279236,2054226
2021-08-03,760.000000,770.750000,759.549988,767.650024,753.227051,2946289
2021-08-04,770.000000,770.000000,755.150024,758.750000,744.494263,5426419
2021-08-05,761.000000,770.700012,757.299988,768.349976,753.913879,2469893
2021-08-06,773.000000,798.349976,772.000000,781.349976,766.669617,7849735
2021-08-09,783.450012,783.450012,763.000000,764.849976,750.479675,1661739
2021-08-10,765.900024,774.549988,761.049988,771.900024,757.397217,1429806
2021-08-11,771.900024,774.200012,752.000000,765.000000,750.626831,1391781
2021-08-12,765.650024,776.200012,763.000000,774.250000,759.703064,880420
2021-08-13,777.000000,810.799988,774.299988,807.450012,792.279236,7956492
2021-08-16,807.400024,815.450012,800.099976,802.150024,787.078857,2604160
2021-08-17,805.000000,835.000000,805.000000,832.799988,817.152954,7580699
2021-08-18,839.250000,844.849976,830.150024,841.400024,825.591431,3048603
2021-08-20,832.950012,852.400024,826.700012,847.299988,831.380493,3782381
2021-08-23,849.650024,849.700012,823.000000,832.500000,816.858643,2161681
2021-08-24,833.500000,840.450012,827.000000,836.900024,821.175964,1170096
2021-08-25,836.099976,850.650024,833.250000,836.000000,820.292908,1777820
2021-08-26,842.000000,856.799988,834.549988,853.299988,837.267761,2464570
2021-08-27,853.950012,860.900024,844.000000,847.950012,832.018372,2366396
2021-08-30,850.000000,862.750000,850.000000,860.500000,844.332520,1875514
2021-08-31,862.000000,867.700012,856.450012,864.950012,848.698975,2132008
2021-09-01,871.099976,874.700012,852.299988,867.450012,851.151978,2051666
2021-09-02,866.400024,875.000000,862.049988,871.450012,855.076843,1314628
2021-09-03,873.549988,873.549988,862.150024,869.849976,853.506836,1075187
2021-09-06,869.849976,877.650024,863.000000,870.049988,853.703064,985142
2021-09-07,870.000000,889.000000,864.950012,868.299988,851.985962,2840271
2021-09-08,874.299988,881.349976,855.549988,879.799988,863.269897,1601842
2021-09-09,875.000000,887.549988,872.549988,875.599976,859.148804,1685368
2021-09-13,876.799988,884.000000,870.700012,882.099976,865.526672,1064009
2021-09-14,884.799988,885.900024,877.599976,881.299988,864.741760,622424
2021-09-15,885.000000,887.400024,870.500000,871.549988,855.174927,1945751
2021-09-16,873.500000,883.000000,871.349976,874.000000,857.578918,1294536
2021-09-17,879.900024,881.000000,866.299988,874.150024,857.726074,1829129
2021-09-20,870.049988,876.950012,855.000000,857.000000,840.898315,1081450
2021-09-21,855.000000,864.450012,851.000000,858.900024,842.762634,1478291
2021-09-22,862.000000,863.349976,851.900024,854.150024,838.101868,982114
2021-09-23,857.150024,859.750000,849.049988,850.650024,834.667603,1464265
2021-09-24,850.650024,852.000000,834.000000,836.750000,821.028748,2846056
2021-09-27,837.099976,842.400024,829.000000,835.049988,819.360718,1433229
2021-09-28,837.000000,837.400024,817.000000,822.700012,807.242798,1933307
2021-09-29,824.500000,829.400024,811.000000,823.450012,807.978699,2156442
2021-09-30,823.000000,823.950012,810.849976,813.599976,798.313721,1622014
2021-10-01,812.900024,820.000000,796.000000,801.250000,786.195740,1989799
2021-10-04,805.049988,817.250000,801.750000,814.299988,799.000549,1709463
2021-10-05,815.000000,819.200012,799.700012,801.450012,786.391968,3499870
2021-10-06,809.349976,834.000000,803.000000,820.650024,805.231262,5215518
2021-10-07,828.000000,830.700012,821.349976,824.549988,809.057983,1500439
2021-10-08,826.900024,828.950012,812.450012,818.750000,803.366943,1747911
2021-10-11,821.400024,826.500000,813.000000,816.250000,800.913940,1772719
2021-10-12,817.500000,823.000000,813.599976,816.150024,800.815857,1246493
2021-10-13,820.000000,854.000000,818.049988,848.150024,832.214600,7233280
2021-10-14,859.950012,860.000000,846.000000,849.599976,833.637268,2352197
2021-10-18,863.000000,863.000000,842.049988,843.950012,828.093506,1914236
2021-10-19,849.000000,862.000000,840.099976,843.299988,827.455688,1915361
2021-10-20,841.000000,851.900024,822.549988,826.950012,811.412903,1535158
2021-10-21,837.150024,838.750000,808.000000,814.799988,799.491150,2257911
2021-10-22,818.650024,821.799988,790.000000,795.250000,780.308472,2948977
2021-10-25,793.000000,800.599976,773.599976,788.950012,774.126892,2954698
2021-10-26,786.099976,811.900024,786.099976,808.900024,793.702087,1776800
2021-10-27,812.000000,821.200012,809.650024,818.750000,803.366943,1930632
2021-10-28,818.000000,822.549988,805.950012,809.700012,794.487000,1822874
2021-10-29,807.000000,818.500000,794.150024,809.500000,794.290771,2220844
2021-11-01,821.500000,830.000000,806.000000,824.900024,809.401428,1552830
2021-11-02,827.900024,836.000000,822.799988,833.799988,818.134155,1251565
2021-11-03,833.000000,839.000000,820.049988,826.900024,811.363892,1044563
2021-11-04,834.000000,834.599976,826.000000,827.400024,811.854431,175837
2021-11-08,830.000000,838.200012,817.049988,836.349976,820.636230,891122
2021-11-09,835.900024,841.500000,826.000000,835.650024,819.949463,1481130
2021-11-10,837.049988,846.000000,830.750000,842.400024,826.572632,1371873
2021-11-11,842.150024,842.150024,823.400024,837.650024,821.911865,1411243
2021-11-12,842.250000,852.849976,840.000000,847.900024,831.969299,1180441
2021-11-15,852.500000,858.000000,847.450012,852.549988,836.531860,1190768
2021-11-16,855.900024,858.000000,830.049988,833.400024,817.741699,1669041
